Unnamed: 0,ID_3,ID,ANHO_PLAN,ANHO-SIES,ANHO_SIES_CARR,ANHO_SIES_JOR,COD_PLA,ANHO,AÑO BÚSQUEDA SIES,Column6,PLAN_NOMBRE,JORNADA USACH,JORNADA SIES,ESTADO JORNADA,LLAVE,SIES_CARR,SIES,LLAVE SIES,PROGRAMA SIES,ID.1,OBSERVACIÓN,COD_PLAN2,COD CARRERA,Nombre carrera,REPLICA COD_SIES,DURACIÓN,Tipo Carrera  ,Nombre Título  ,COD_DEPTO,COD_DEPTO_2,COD_FAC,Columna2,FACULTAD,Columna1
7123.0,ICQUIM-2025-3,1669-2025,2025-1669,2025-I71S1C22J2V3,2025-I71S1C22,2025-I71S1C22J2,1669.0,2025.0,2025.0,,INGENIERÍA CIVIL EN QUÍMICA-PROSECUCIÓN-,2.0,2.0,OK,16692025.0,I71S1C22,I71S1C22J2V3,2025I71S1C22J2V3,INGENIERIA CIVIL EN QUIMICA,2025ICQUIM,,1669.0,ICQUIM,INGENIERÍA CIVIL EN QUÍMICA,I71S1C22J2V3,3.0,S/I,S/I,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
7124.0,ICELEC-2025-9,1771-2025,2025-1771,2025-I71S1C119J2V2,2025-I71S1C119,2025-I71S1C119J2,1771.0,2025.0,2025.0,,INGENIERÍA CIVIL EN ELECTRICIDAD (V),2.0,2.0,OK,17712025.0,I71S1C119,I71S1C119J2V2,2025I71S1C119J2V2,PLAN ESPECIAL INGENIERIA CIVIL EN ELECTRICIDAD,2025ICELEC,,1771.0,ICELEC,INGENIERÍA CIVIL EN ELECTRICIDAD,I71S1C119J2V2,9.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7125.0,ICMET-2025-6,1776-2025,2025-1776,2025-I71S1C157J2V1,2025-I71S1C157,2025-I71S1C157J2,1776.0,2025.0,2025.0,,INGENIERÍA CIVIL EN METALURGIA (V),2.0,2.0,OK,17762025.0,I71S1C157,I71S1C157J2V1,2025I71S1C157J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN METALURGIA,2025ICMET,,1776.0,ICMET,INGENIERÍA CIVIL EN METALURGIA,I71S1C157J2V1,6.0,S/I,S/I,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
7126.0,ICMIN-2025-5,1777-2025,2025-1777,2025-I71S1C122J2V3,2025-I71S1C122,2025-I71S1C122J2,1777.0,2025.0,2025.0,,INGENIERÍA CIVIL EN MINAS - PROSECUCIÓN - VESPERTINO,2.0,2.0,OK,17772025.0,I71S1C122,I71S1C122J2V3,2025I71S1C122J2V3,PLAN ESPECIAL INGENIERIA CIVIL EN MINAS,2025ICMIN,,1777.0,ICMIN,INGENIERÍA CIVIL EN MINAS,I71S1C122J2V3,5.0,S/I,S/I,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
7127.0,IEELEC-2025-6,1781-2025,2025-1781,2025-I71S1C125J2V1,2025-I71S1C125,2025-I71S1C125J2,1781.0,2025.0,2025.0,,"INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD (V) -ELECTRICIDAD/TELECOMUNICACIONES, SISTEMAS ELÉCTRICOS, AUTOMATIZACIÓN INDUSTRIAL",2.0,2.0,OK,17812025.0,I71S1C125,I71S1C125J2V1,2025I71S1C125J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD,2025IEELEC,,1781.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C125J2V1,6.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7128.0,IEELEC-2025-6,1791-2025,2025-1791,2025-I71S1C125J2V1,2025-I71S1C125,2025-I71S1C125J2,1791.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD -REGULARIZACIÓN DE TÍTULO-,2.0,2.0,OK,17912025.0,I71S1C125,I71S1C125J2V1,2025I71S1C125J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD,2025IEELEC,,1791.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C125J2V1,6.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7129.0,INGBIO-2025-10,1840-2025,2025-1840,2025-I71S1C141J1V1,2025-I71S1C141,2025-I71S1C141J1,1840.0,2025.0,2025.0,,INGENIERÍA EN BIOTECNOLOGÍA,1.0,1.0,OK,18402025.0,I71S1C141,I71S1C141J1V1,2025I71S1C141J1V1,INGENIERIA EN BIOTECNOLOGIA,2025INGBIO,,1840.0,INGBIO,INGENIERÍA EN BIOTECNOLOGÍA,I71S1C141J1V1,10.0,S/I,S/I,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
7130.0,INGAMB-2025-10,1841-2025,2025-1841,2025-I71S1C34J1V1,2025-I71S1C34,2025-I71S1C34J1,1841.0,2025.0,2025.0,,INGENIERÍA AMBIENTAL,1.0,1.0,OK,18412025.0,I71S1C34,I71S1C34J1V1,2025I71S1C34J1V1,INGENIERIA AMBIENTAL,2025INGAMB,,1841.0,INGAMB,INGENIERÍA AMBIENTAL,I71S1C34J1V1,10.0,S/I,S/I,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
7131.0,IECLIM-2025-8,1849-2025,2025-1849,2025-I71S1C35J1V1,2025-I71S1C35,2025-I71S1C35J1,1849.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN,1.0,1.0,OK,18492025.0,I71S1C35,I71S1C35J1V1,2025I71S1C35J1V1,"INGENIERIA DE EJECUCION EN CLIMATIZACION (CALEFACCION, REFRIGERACION Y AIRE ACONDICIONADO)",2025IECLIM,,1849.0,IECLIM,INGENIERÍA DE EJECUCIÓN EN CLIMATIZACIÓN,I71S1C35J1V1,8.0,S/I,S/I,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
7132.0,IEELEC-2025-8,1851-2025,2025-1851,2025-I71S1C25J1V1,2025-I71S1C25,2025-I71S1C25J1,1851.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,18512025.0,I71S1C25,I71S1C25J1V1,2025I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2025IEELEC,,1851.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7133.0,IEGEOM-2025-8,1852-2025,2025-1852,2025-I71S1C27J1V1,2025-I71S1C27,2025-I71S1C27J1,1852.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,1.0,1.0,OK,18522025.0,I71S1C27,I71S1C27J1V1,2025I71S1C27J1V1,INGENIERIA DE EJECUCION EN GEOMENSURA,2025IEGEOM,,1852.0,IEGEOM,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,I71S1C27J1V1,8.0,S/I,S/I,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
7134.0,IEINF-2025-8,1853-2025,2025-1853,2025-I71S1C24J1V1,2025-I71S1C24,2025-I71S1C24J1,1853.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,1.0,1.0,OK,18532025.0,I71S1C24,I71S1C24J1V1,2025I71S1C24J1V1,INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2025IEINF,,1853.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C24J1V1,8.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7135.0,IEIND-2025-8,1854-2025,2025-1854,2025-I71S1C31J1V1,2025-I71S1C31,2025-I71S1C31J1,1854.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,1.0,1.0,OK,18542025.0,I71S1C31,I71S1C31J1V1,2025I71S1C31J1V1,INGENIERIA DE EJECUCION INDUSTRIAL,2025IEIND,,1854.0,IEIND,INGENIERÍA DE EJECUCIÓN EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C31J1V1,8.0,S/I,S/I,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
7136.0,IEMET-2025-8,1856-2025,2025-1856,2025-I71S1C28J1V1,2025-I71S1C28,2025-I71S1C28J1,1856.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN METALURGIA,1.0,1.0,OK,18562025.0,I71S1C28,I71S1C28J1V1,2025I71S1C28J1V1,INGENIERIA DE EJECUCION EN METALURGIA,2025IEMET,,1856.0,IEMET,INGENIERÍA DE EJECUCIÓN EN METALURGIA,I71S1C28J1V1,8.0,S/I,S/I,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
7137.0,IEMIN-2025-8,1857-2025,2025-1857,2025-I71S1C29J1V1,2025-I71S1C29,2025-I71S1C29J1,1857.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN MINAS,1.0,1.0,OK,18572025.0,I71S1C29,I71S1C29J1V1,2025I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,2025IEMIN,,1857.0,IEMIN,INGENIERÍA DE EJECUCIÓN EN MINAS,I71S1C29J1V1,8.0,S/I,S/I,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
7138.0,IEQUIM-2025-8,1859-2025,2025-1859,2025-I71S1C30J1V1,2025-I71S1C30,2025-I71S1C30J1,1859.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,1.0,1.0,OK,18592025.0,I71S1C30,I71S1C30J1V1,2025I71S1C30J1V1,INGENIERIA DE EJECUCION EN QUIMICA,2025IEQUIM,,1859.0,IEQUIM,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,I71S1C30J1V1,8.0,S/I,S/I,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
7139.0,ICELEC-2025-12,1861-2025,2025-1861,2025-I71S1C14J1V1,2025-I71S1C14,2025-I71S1C14J1,1861.0,2025.0,2025.0,,INGENIERÍA CIVIL EN ELECTRICIDAD,1.0,1.0,OK,18612025.0,I71S1C14,I71S1C14J1V1,2025I71S1C14J1V1,INGENIERIA CIVIL EN ELECTRICIDAD,2025ICELEC,,1861.0,ICELEC,INGENIERÍA CIVIL EN ELECTRICIDAD,I71S1C14J1V1,12.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7140.0,ICGEOG-2025-12,1862-2025,2025-1862,2025-I71S1C15J1V1,2025-I71S1C15,2025-I71S1C15J1,1862.0,2025.0,2025.0,,INGENIERÍA CIVIL EN GEOGRAFÍA,1.0,1.0,OK,18622025.0,I71S1C15,I71S1C15J1V1,2025I71S1C15J1V1,INGENIERIA CIVIL EN GEOGRAFIA,2025ICGEOG,,1862.0,ICGEOG,INGENIERÍA CIVIL EN GEOGRAFÍA,I71S1C15J1V1,12.0,S/I,S/I,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
7141.0,ICINF-2025-12,1863-2025,2025-1863,2025-I71S1C16J1V1,2025-I71S1C16,2025-I71S1C16J1,1863.0,2025.0,2025.0,,INGENIERÍA CIVIL EN INFORMÁTICA,1.0,1.0,OK,18632025.0,I71S1C16,I71S1C16J1V1,2025I71S1C16J1V1,INGENIERIA CIVIL EN INFORMATICA,2025ICINF,,1863.0,ICINF,INGENIERÍA CIVIL EN INFORMÁTICA,I71S1C16J1V1,12.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7142.0,ICIND-2025-12,1864-2025,2025-1864,2025-I71S1C19J1V1,2025-I71S1C19,2025-I71S1C19J1,1864.0,2025.0,2025.0,,INGENIERÍA CIVIL INDUSTRIAL,1.0,1.0,OK,18642025.0,I71S1C19,I71S1C19J1V1,2025I71S1C19J1V1,INGENIERIA CIVIL INDUSTRIAL,2025ICIND,,1864.0,ICIND,INGENIERÍA CIVIL EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C19J1V1,12.0,S/I,S/I,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
7143.0,ICMEC-2025-12,1865-2025,2025-1865,2025-I71S1C20J1V1,2025-I71S1C20,2025-I71S1C20J1,1865.0,2025.0,2025.0,,INGENIERÍA CIVIL EN MECÁNICA,1.0,1.0,OK,18652025.0,I71S1C20,I71S1C20J1V1,2025I71S1C20J1V1,INGENIERIA CIVIL EN MECANICA,2025ICMEC,,1865.0,ICMEC,INGENIERÍA CIVIL EN MECÁNICA,I71S1C20J1V1,12.0,S/I,S/I,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
7144.0,ICMET-2025-12,1866-2025,2025-1866,2025-I71S1C21J1V1,2025-I71S1C21,2025-I71S1C21J1,1866.0,2025.0,2025.0,,INGENIERÍA CIVIL EN METALURGIA,1.0,1.0,OK,18662025.0,I71S1C21,I71S1C21J1V1,2025I71S1C21J1V1,INGENIERIA CIVIL EN METALURGIA,2025ICMET,,1866.0,ICMET,INGENIERÍA CIVIL EN METALURGIA,I71S1C21J1V1,12.0,S/I,S/I,42.0,42.0,40.0,DPTO DE INGENIERÍA METALÚRGICA,FACULTAD DE INGENIERÍA,40.0
7145.0,ICMIN-2025-12,1867-2025,2025-1867,2025-I71S1C17J1V1,2025-I71S1C17,2025-I71S1C17J1,1867.0,2025.0,2025.0,,INGENIERÍA CIVIL EN MINAS,1.0,1.0,OK,18672025.0,I71S1C17,I71S1C17J1V1,2025I71S1C17J1V1,INGENIERIA CIVIL EN MINAS,2025ICMIN,,1867.0,ICMIN,INGENIERÍA CIVIL EN MINAS,I71S1C17J1V1,12.0,S/I,S/I,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
7146.0,ICOBR-2025-12,1868-2025,2025-1868,2025-I71S1C18J1V1,2025-I71S1C18,2025-I71S1C18J1,1868.0,2025.0,2025.0,,INGENIERÍA CIVIL EN OBRAS CIVILES,1.0,1.0,OK,18682025.0,I71S1C18,I71S1C18J1V1,2025I71S1C18J1V1,INGENIERIA CIVIL EN OBRAS CIVILES,2025ICOBR,,1868.0,ICOBR,INGENIERÍA CIVIL EN OBRAS CIVILES,I71S1C18J1V1,12.0,S/I,S/I,49.0,49.0,40.0,DPTO DE ING. EN OBRAS CIVILES,FACULTAD DE INGENIERÍA,40.0
7147.0,ICQUIM-2025-12,1869-2025,2025-1869,2025-I71S1C22J1V1,2025-I71S1C22,2025-I71S1C22J1,1869.0,2025.0,2025.0,,INGENIERÍA CIVIL EN QUÍMICA,1.0,1.0,OK,18692025.0,I71S1C22,I71S1C22J1V1,2025I71S1C22J1V1,INGENIERIA CIVIL EN QUIMICA,2025ICQUIM,,1869.0,ICQUIM,INGENIERÍA CIVIL EN QUÍMICA,I71S1C22J1V1,12.0,S/I,S/I,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
7148.0,ICINF-2025-8,1873-2025,2025-1873,2025-I71S1C154J2V2,2025-I71S1C154,2025-I71S1C154J2,1873.0,2025.0,2025.0,,INGENIERÍA CIVIL EN INFORMÁTICA -Prosecución de Estudios-,2.0,2.0,OK,18732025.0,I71S1C154,I71S1C154J2V2,2025I71S1C154J2V2,PLAN ESPECIAL INGENIERIA CIVIL EN INFORMATICA,2025ICINF,,1873.0,ICINF,INGENIERÍA CIVIL EN INFORMÁTICA,I71S1C154J2V2,8.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7149.0,IEGEOM-2025-6,1882-2025,2025-1882,2025-I71S1C126J2V1,2025-I71S1C126,2025-I71S1C126J2,1882.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA (PROGRAMA ESPECIAL DE TITULACIÓN),2.0,2.0,OK,18822025.0,I71S1C126,I71S1C126J2V1,2025I71S1C126J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN GEOMENSURA,2025IEGEOM,,1882.0,IEGEOM,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,I71S1C126J2V1,6.0,S/I,S/I,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
7150.0,IEINF-2025-8,1883-2025,2025-1883,2025-I71S1C124J2V1,2025-I71S1C124,2025-I71S1C124J2,1883.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA -Prosecución Estudios-,2.0,2.0,OK,18832025.0,I71S1C124,I71S1C124J2V1,2025I71S1C124J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2025IEINF,,1883.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C124J2V1,8.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7151.0,IEQUIM-2025-6,1889-2025,2025-1889,2025-I71S1C201J2V2,2025-I71S1C201,2025-I71S1C201J2,1889.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN QUÍMICA -PROSECUCIÓN DE ESTUDIOS-,2.0,2.0,OK,18892025.0,I71S1C201,I71S1C201J2V2,2025I71S1C201J2V2,PLAN ESPECIAL INGENIERIA DE EJECUCION EN QUIMICA,2025IEQUIM,,1889.0,IEQUIM,INGENIERÍA DE EJECUCIÓN EN QUÍMICA,I71S1C201J2V2,6.0,S/I,S/I,47.0,47.0,40.0,DPTO DE INGENIERÍA QUÍMICA,FACULTAD DE INGENIERÍA,40.0
7152.0,IEELEC-2025-8,1951-2025,2025-1951,2025-I71S1C25J1V1,2025-I71S1C25,2025-I71S1C25J1,1951.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,1.0,1.0,OK,19512025.0,I71S1C25,I71S1C25J1V1,2025I71S1C25J1V1,INGENIERIA DE EJECUCION EN ELECTRICIDAD,2025IEELEC,,1951.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C25J1V1,8.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7153.0,IEIND-2025-8,1954-2025,2025-1954,2025-I71S1C31J1V1,2025-I71S1C31,2025-I71S1C31J1,1954.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,1.0,1.0,OK,19542025.0,I71S1C31,I71S1C31J1V1,2025I71S1C31J1V1,INGENIERIA DE EJECUCION INDUSTRIAL,2025IEIND,,1954.0,IEIND,INGENIERÍA DE EJECUCIÓN EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C31J1V1,8.0,S/I,S/I,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
7154.0,ICINF-2025-12,1963-2025,2025-1963,2025-I71S1C16J1V1,2025-I71S1C16,2025-I71S1C16J1,1963.0,2025.0,2025.0,,INGENIERÍA CIVIL EN INFORMÁTICA,1.0,1.0,OK,19632025.0,I71S1C16,I71S1C16J1V1,2025I71S1C16J1V1,INGENIERIA CIVIL EN INFORMATICA,2025ICINF,,1963.0,ICINF,INGENIERÍA CIVIL EN INFORMÁTICA,I71S1C16J1V1,12.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7155.0,ICINF-2025-6,1973-2025,2025-1973,2025-I71S1C154J2V1,2025-I71S1C154,2025-I71S1C154J2,1973.0,2025.0,2025.0,,INGENIERÍA CIVIL EN INFORMÁTICA -PROSECUCIÓN DE ESTUDIOS-,2.0,2.0,OK,19732025.0,I71S1C154,I71S1C154J2V1,2025I71S1C154J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN INFORMATICA,2025ICINF,,1973.0,ICINF,INGENIERÍA CIVIL EN INFORMÁTICA,I71S1C154J2V1,6.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7156.0,ICIND-2025-8,1974-2025,2025-1974,2025-I71S1C120J2V1,2025-I71S1C120,2025-I71S1C120J2,1974.0,2025.0,2025.0,,INGENIERÍA CIVIL INDUSTRIAL -INGRESO ESPECIAL-,2.0,2.0,OK,19742025.0,I71S1C120,I71S1C120J2V1,2025I71S1C120J2V1,PLAN ESPECIAL INGENIERIA CIVIL INDUSTRIAL,2025ICIND,,1974.0,ICIND,INGENIERÍA CIVIL EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C120J2V1,8.0,S/I,S/I,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
7157.0,ICMEC-2025-6,1975-2025,2025-1975,2025-I71S1C121J2V1,2025-I71S1C121,2025-I71S1C121J2,1975.0,2025.0,2025.0,,INGENIERÍA CIVIL EN MECÁNICA -INGRESO ESPECIAL,2.0,2.0,OK,19752025.0,I71S1C121,I71S1C121J2V1,2025I71S1C121J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN MECANICA,2025ICMEC,,1975.0,ICMEC,INGENIERÍA CIVIL EN MECÁNICA,I71S1C121J2V1,6.0,S/I,S/I,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
7158.0,ICMIN-2025-8,1977-2025,2025-1977,2025-I71S1C122J2V2,2025-I71S1C122,2025-I71S1C122J2,1977.0,2025.0,2025.0,,INGENIERÍA CIVIL EN MINAS -INGRESO ESPECIAL-,2.0,2.0,OK,19772025.0,I71S1C122,I71S1C122J2V2,2025I71S1C122J2V2,PLAN ESPECIAL INGENIERIA CIVIL EN MINAS,2025ICMIN,,1977.0,ICMIN,INGENIERÍA CIVIL EN MINAS,I71S1C122J2V2,8.0,S/I,S/I,48.0,48.0,40.0,DPTO DE INGENIERÍA EN MINAS,FACULTAD DE INGENIERÍA,40.0
7159.0,IEELEC-2025-6,1978-2025,2025-1978,2025-I71S1C125J2V1,2025-I71S1C125,2025-I71S1C125J2,1978.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD (V) AUTOMATIZACIÓN INDUSTRIAL,2.0,2.0,OK,19782025.0,I71S1C125,I71S1C125J2V1,2025I71S1C125J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD,2025IEELEC,,1978.0,IEELEC,INGENIERÍA DE EJECUCIÓN EN ELECTRICIDAD,I71S1C125J2V1,6.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
7160.0,IEGEOM-2025-6,1982-2025,2025-1982,2025-I71S1C126J2V1,2025-I71S1C126,2025-I71S1C126J2,1982.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA -INGRESO ESPECIAL-,2.0,2.0,OK,19822025.0,I71S1C126,I71S1C126J2V1,2025I71S1C126J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN GEOMENSURA,2025IEGEOM,,1982.0,IEGEOM,INGENIERÍA DE EJECUCIÓN EN GEOMENSURA,I71S1C126J2V1,6.0,S/I,S/I,43.0,43.0,40.0,DPTO DE INGENIERÍA GEOGRÁFICA,FACULTAD DE INGENIERÍA,40.0
7161.0,IEINF-2025-8,1983-2025,2025-1983,2025-I71S1C124J2V1,2025-I71S1C124,2025-I71S1C124J2,1983.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA -INGRESO ESPECIAL-,2.0,2.0,OK,19832025.0,I71S1C124,I71S1C124J2V1,2025I71S1C124J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,2025IEINF,,1983.0,IEINF,INGENIERÍA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA,I71S1C124J2V1,8.0,S/I,S/I,45.0,45.0,40.0,DPTO DE INGENIERÍA INFORMÁTICA,FACULTAD DE INGENIERÍA,40.0
7162.0,IEIND-2025-7,1984-2025,2025-1984,2025-I71S1C127J2V1,2025-I71S1C127,2025-I71S1C127J2,1984.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN INDUSTRIAL -INGRESO ESPECIAL-,2.0,2.0,OK,19842025.0,I71S1C127,I71S1C127J2V1,2025I71S1C127J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION INDUSTRIAL,2025IEIND,,1984.0,IEIND,INGENIERÍA DE EJECUCIÓN EN LA ESPECIALIDAD DE INDUSTRIAS,I71S1C127J2V1,7.0,S/I,S/I,46.0,46.0,40.0,DPTO DE INGENIERÍA INDUSTRIAL,FACULTAD DE INGENIERÍA,40.0
7547.0,,,-,,,,,,,,,,,,,,,,,,,,,,,,S/I,S/I,,,,,,
7548.0,,,-,,,,,,,,,,,,,,,,,,,,,,,,S/I,S/I,,,,,,
7163.0,IEMEC-2025-6,1985-2025,2025-1985,2025-I71S1C128J2V1,2025-I71S1C128,2025-I71S1C128J2,1985.0,2025.0,2025.0,,INGENIERÍA DE EJECUCIÓN EN MECÁNICA -INGRESO ESPECIAL-,2.0,2.0,OK,19852025.0,I71S1C128,I71S1C128J2V1,2025I71S1C128J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN MECANICA,2025IEMEC,,1985.0,IEMEC,INGENIERÍA DE EJECUCIÓN EN MECÁNICA,I71S1C128J2V1,6.0,S/I,S/I,44.0,44.0,40.0,DPTO DE INGENIERÍA MECÁNICA,FACULTAD DE INGENIERÍA,40.0
7164.0,ICELEC-2025-6,1991-2025,2025-1991,2025-I71S1C119J2V1,2025-I71S1C119,2025-I71S1C119J2,1991.0,2025.0,2025.0,,INGENIERÍA CIVIL EN ELECTRICIDAD - REGULARIZACIÓN DE TÍTULO,2.0,2.0,OK,19912025.0,I71S1C119,I71S1C119J2V1,2025I71S1C119J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN ELECTRICIDAD,2025ICELEC,,1991.0,ICELEC,INGENIERÍA CIVIL EN ELECTRICIDAD,I71S1C119J2V1,6.0,S/I,S/I,41.0,41.0,40.0,DPTO DE INGENIERÍA ELÉCTRICA,FACULTAD DE INGENIERÍA,40.0
